1,719657,1,3076,"http://www.livesale.co.il/product.asp?productid=3076","http://www.livesale.co.il/uploadimages/131742.JPG","4 שנים"
2,728163,1,3136,"http://www.livesale.co.il/product.asp?productid=3136","http://www.livesale.co.il/uploadimages/935514.JPG","3 שנים"
3,732314,1,3160,"http://www.livesale.co.il/product.asp?productid=3160","http://www.livesale.co.il/uploadimages/768918.JPG","3 שנים"
4,732913,1,3161,"http://www.livesale.co.il/product.asp?productid=3161","http://www.livesale.co.il/uploadimages/890729.JPG","3 שנים"
5,732552,1,3163,"http://www.livesale.co.il/product.asp?productid=3163","http://www.livesale.co.il/uploadimages/643049.JPG","3 שנים"
6,732741,1,3180,"http://www.livesale.co.il/product.asp?productid=3180","http://www.livesale.co.il/uploadimages/709867.JPG","שלוש שנים"
7,732319,1,3181,"http://www.livesale.co.il/product.asp?productid=3181","http://www.livesale.co.il/uploadimages/417752.JPG","שלוש שנים"
8,732742,1,3182,"http://www.livesale.co.il/product.asp?productid=3182","http://www.livesale.co.il/uploadimages/573529.JPG","שלוש שנים"
9,732313,1,3183,"http://www.livesale.co.il/product.asp?productid=3183","http://www.livesale.co.il/uploadimages/671674.JPG","שלוש שנים"
10,732547,1,3189,"http://www.livesale.co.il/product.asp?productid=3189","http://www.livesale.co.il/uploadimages/507657.JPG","שלוש שנים"
11,732550,1,3197,"http://www.livesale.co.il/product.asp?productid=3197","http://www.livesale.co.il/uploadimages/728070.JPG","שלוש שנים"
12,732926,1,3198,"http://www.livesale.co.il/product.asp?productid=3198","http://www.livesale.co.il/uploadimages/200666.JPG","שלוש שנים"
13,732914,1,3200,"http://www.livesale.co.il/product.asp?productid=3200","http://www.livesale.co.il/uploadimages/781598.JPG","שלוש שנים"
14,732318,1,3201,"http://www.livesale.co.il/product.asp?productid=3201","http://www.livesale.co.il/uploadimages/165799.JPG","שלוש שנים"
15,735417,1,3214,"http://www.livesale.co.il/product.asp?productid=3214","http://www.livesale.co.il/uploadimages/625303.JPG","4 שנים"
16,732309,1,3215,"http://www.livesale.co.il/product.asp?productid=3215","http://www.livesale.co.il/uploadimages/656080.JPG","4 שנים"
17,715386,1,3217,"http://www.livesale.co.il/product.asp?productid=3217","http://www.livesale.co.il/uploadimages/841138.JPG","4 שנים"
18,714447,1,3225,"http://www.livesale.co.il/product.asp?productid=3225","http://www.livesale.co.il/uploadimages/937711.JPG","4 שנים"
19,734543,1,3227,"http://www.livesale.co.il/product.asp?productid=3227","http://www.livesale.co.il/uploadimages/550901.JPG","4 שנים"
20,731222,1,3228,"http://www.livesale.co.il/product.asp?productid=3228","http://www.livesale.co.il/uploadimages/284833.JPG","4 שנים"
21,728246,1,3280,"http://www.livesale.co.il/product.asp?productid=3280","http://www.livesale.co.il/uploadimages/247586.GIF","שלוש שנים מלאות"
22,728162,1,3281,"http://www.livesale.co.il/product.asp?productid=3281","http://www.livesale.co.il/uploadimages/633924.GIF","שלוש שנים"
23,735532,1,3282,"http://www.livesale.co.il/product.asp?productid=3282","http://www.livesale.co.il/uploadimages/101941.JPG","שלוש שנים"
24,735996,1,3283,"http://www.livesale.co.il/product.asp?productid=3283","http://www.livesale.co.il/uploadimages/40342.JPG","שלוש שנים"
25,732934,1,3334,"http://www.livesale.co.il/product.asp?productid=3334","http://www.livesale.co.il/uploadimages/471906.JPG","חמש שנים מלאות"
26,741312,1,3347,"http://www.livesale.co.il/product.asp?productid=3347","http://www.livesale.co.il/uploadimages/270566.JPG","שלוש שנים"
27,739221,1,3348,"http://www.livesale.co.il/product.asp?productid=3348","http://www.livesale.co.il/uploadimages/497800.JPG","שלוש שנים"
28,724892,1,3401,"http://www.livesale.co.il/product.asp?productid=3401","http://www.livesale.co.il/uploadimages/27738.JPG","שלוש שנים"
29,728174,1,3413,"http://www.livesale.co.il/product.asp?productid=3413","http://www.livesale.co.il/uploadimages/672788.JPG","שלוש שנים"
30,734501,1,3414,"http://www.livesale.co.il/product.asp?productid=3414","http://www.livesale.co.il/uploadimages/141965.PNG","שלוש שנים"
31,731290,1,3455,"http://www.livesale.co.il/product.asp?productid=3455","http://www.livesale.co.il/uploadimages/847852.JPG","שלוש שנים"
32,735997,1,3513,"http://www.livesale.co.il/product.asp?productid=3513","http://www.livesale.co.il/uploadimages/672666.JPG","שלוש שנים"
33,732933,1,3514,"http://www.livesale.co.il/product.asp?productid=3514","http://www.livesale.co.il/uploadimages/55280.PNG","שלוש שנים"
34,736226,1,3516,"http://www.livesale.co.il/product.asp?productid=3516","http://www.livesale.co.il/uploadimages/428510.JPG","שלוש שנים"
35,731232,1,3517,"http://www.livesale.co.il/product.asp?productid=3517","http://www.livesale.co.il/uploadimages/614179.JPG","שלוש שנים"
36,734878,1,3518,"http://www.livesale.co.il/product.asp?productid=3518","http://www.livesale.co.il/uploadimages/721601.JPG","שלוש שנים"
37,744188,1,3521,"http://www.livesale.co.il/product.asp?productid=3521","http://www.livesale.co.il/uploadimages/366010.JPG","שלוש שנים"
38,731231,1,3522,"http://www.livesale.co.il/product.asp?productid=3522","http://www.livesale.co.il/uploadimages/330259.JPG","שלוש שנים"
39,742886,1,3525,"http://www.livesale.co.il/product.asp?productid=3525","http://www.livesale.co.il/uploadimages/975797.JPG","שלוש שנים"
40,744190,1,3526,"http://www.livesale.co.il/product.asp?productid=3526","http://www.livesale.co.il/uploadimages/886335.JPG","שלוש שנים"
41,728136,1,3529,"http://www.livesale.co.il/product.asp?productid=3529","http://www.livesale.co.il/uploadimages/334867.JPG","שלוש שנים"
42,737923,1,3549,"http://www.livesale.co.il/product.asp?productid=3549","http://www.livesale.co.il/uploadimages/145658.JPG","שנתיים"
43,731236,1,3550,"http://www.livesale.co.il/product.asp?productid=3550","http://www.livesale.co.il/uploadimages/104169.JPG","שנתיים"
44,731287,1,3551,"http://www.livesale.co.il/product.asp?productid=3551","http://www.livesale.co.il/uploadimages/395261.JPG","שנתיים"
45,728144,1,3552,"http://www.livesale.co.il/product.asp?productid=3552","http://www.livesale.co.il/uploadimages/25022.JPG","שנתיים"
46,728145,1,3554,"http://www.livesale.co.il/product.asp?productid=3554","http://www.livesale.co.il/uploadimages/625715.JPG","שנתיים"
47,735415,1,3558,"http://www.livesale.co.il/product.asp?productid=3558","http://www.livesale.co.il/uploadimages/692167.JPG","שנתיים"
48,731951,1,3587,"http://www.livesale.co.il/product.asp?productid=3587","http://www.livesale.co.il/uploadimages/816678.JPG","שלוש שנים"
49,737516,1,3594,"http://www.livesale.co.il/product.asp?productid=3594","http://www.livesale.co.il/uploadimages/27570.JPG","שנה"
50,741982,1,3649,"http://www.livesale.co.il/product.asp?productid=3649","http://www.livesale.co.il/uploadimages/707410.GIF","5 שנים"
51,716791,1,2980,"http://www.livesale.co.il/product.asp?productid=2980","http://www.livesale.co.il/uploadimages/668103.JPG","שלוש שנים"
52,724774,1,3085,"http://www.livesale.co.il/product.asp?productid=3085","http://www.livesale.co.il/uploadimages/129178.JPG","4 שנים"
53,732316,1,3162,"http://www.livesale.co.il/product.asp?productid=3162","http://www.livesale.co.il/uploadimages/806897.JPG","3 שנים"
54,732551,1,3164,"http://www.livesale.co.il/product.asp?productid=3164","http://www.livesale.co.il/uploadimages/946424.JPG","3 שנים"
55,732546,1,3184,"http://www.livesale.co.il/product.asp?productid=3184","http://www.livesale.co.il/uploadimages/75818.JPG","שלוש שנים"
56,732317,1,3185,"http://www.livesale.co.il/product.asp?productid=3185","http://www.livesale.co.il/uploadimages/886762.JPG","שלוש שנים"
57,732548,1,3186,"http://www.livesale.co.il/product.asp?productid=3186","http://www.livesale.co.il/uploadimages/211576.JPG","שלוש שנים"
58,732549,1,3187,"http://www.livesale.co.il/product.asp?productid=3187","http://www.livesale.co.il/uploadimages/407468.JPG","שלוש שנים"
59,732918,1,3188,"http://www.livesale.co.il/product.asp?productid=3188","http://www.livesale.co.il/uploadimages/878263.JPG","שלוש שנים"
60,732923,1,3196,"http://www.livesale.co.il/product.asp?productid=3196","http://www.livesale.co.il/uploadimages/308866.JPG","שלוש שנים"
61,735416,1,3199,"http://www.livesale.co.il/product.asp?productid=3199","http://www.livesale.co.il/uploadimages/192640.JPG","שלוש שנים"
62,735998,1,3218,"http://www.livesale.co.il/product.asp?productid=3218","http://www.livesale.co.il/uploadimages/477308.JPG","4 שנים"
63,734508,1,3219,"http://www.livesale.co.il/product.asp?productid=3219","http://www.livesale.co.il/uploadimages/281385.JPG","4 שנים"
64,736254,1,3220,"http://www.livesale.co.il/product.asp?productid=3220","http://www.livesale.co.il/uploadimages/133054.JPG","4 שנים"
65,735949,1,3221,"http://www.livesale.co.il/product.asp?productid=3221","http://www.livesale.co.il/uploadimages/326658.JPG","4 שנים"
66,734510,1,3222,"http://www.livesale.co.il/product.asp?productid=3222","http://www.livesale.co.il/uploadimages/103101.JPG","שנה+שלוש"
67,720021,1,3223,"http://www.livesale.co.il/product.asp?productid=3223","http://www.livesale.co.il/uploadimages/371671.JPG","4 שנים"
68,724751,1,3224,"http://www.livesale.co.il/product.asp?productid=3224","http://www.livesale.co.il/uploadimages/640256.JPG","4 שנים"
69,717641,1,3226,"http://www.livesale.co.il/product.asp?productid=3226","http://www.livesale.co.il/uploadimages/716275.JPG","4 שנים"
70,718975,1,3342,"http://www.livesale.co.il/product.asp?productid=3342","http://www.livesale.co.il/uploadimages/182111.JPG","שלוש שנים"
71,719086,1,3343,"http://www.livesale.co.il/product.asp?productid=3343","http://www.livesale.co.il/uploadimages/333814.JPG","שלוש שנים"
72,722726,1,3344,"http://www.livesale.co.il/product.asp?productid=3344","http://www.livesale.co.il/uploadimages/885099.JPG","שלוש שנים"
73,732828,1,3345,"http://www.livesale.co.il/product.asp?productid=3345","http://www.livesale.co.il/uploadimages/306119.JPG","שלוש שנים"
74,741311,1,3346,"http://www.livesale.co.il/product.asp?productid=3346","http://www.livesale.co.il/uploadimages/578809.JPG","שלוש שנים"
75,740925,1,3349,"http://www.livesale.co.il/product.asp?productid=3349","http://www.livesale.co.il/uploadimages/453977.JPG","שלוש שנים"
76,721268,1,3398,"http://www.livesale.co.il/product.asp?productid=3398","http://www.livesale.co.il/uploadimages/705304.JPG","שלוש שנים"
77,705221,1,3399,"http://www.livesale.co.il/product.asp?productid=3399","http://www.livesale.co.il/uploadimages/783139.JPG","שלוש שנים"
78,728152,1,3400,"http://www.livesale.co.il/product.asp?productid=3400","http://www.livesale.co.il/uploadimages/217664.JPG","שלוש שנים"
79,728154,1,3402,"http://www.livesale.co.il/product.asp?productid=3402","http://www.livesale.co.il/uploadimages/117353.JPG","שלוש שנים"
80,705220,1,3403,"http://www.livesale.co.il/product.asp?productid=3403","http://www.livesale.co.il/uploadimages/824765.JPG","שלוש שנים"
81,728151,1,3404,"http://www.livesale.co.il/product.asp?productid=3404","http://www.livesale.co.il/uploadimages/130506.JPG","שלוש שנים"
82,734524,1,3405,"http://www.livesale.co.il/product.asp?productid=3405","http://www.livesale.co.il/uploadimages/326520.JPG","שלוש שנים"
83,716876,1,3406,"http://www.livesale.co.il/product.asp?productid=3406","http://www.livesale.co.il/uploadimages/514676.JPG","שלוש שנים"
84,734488,1,3408,"http://www.livesale.co.il/product.asp?productid=3408","http://www.livesale.co.il/uploadimages/991895.JPG","שלוש שנים"
85,734522,1,3410,"http://www.livesale.co.il/product.asp?productid=3410","http://www.livesale.co.il/uploadimages/816114.JPG","שלוש שנים"
86,728160,1,3412,"http://www.livesale.co.il/product.asp?productid=3412","http://www.livesale.co.il/uploadimages/560697.JPG","שלוש שנים"
87,735533,1,3453,"http://www.livesale.co.il/product.asp?productid=3453","http://www.livesale.co.il/uploadimages/642728.JPG","שלוש שנים"
88,724541,1,3454,"http://www.livesale.co.il/product.asp?productid=3454","http://www.livesale.co.il/uploadimages/395215.JPG","שלוש שנים"
89,710938,1,3457,"http://www.livesale.co.il/product.asp?productid=3457","http://www.livesale.co.il/uploadimages/552564.JPG","שלוש נים"
90,710939,1,3458,"http://www.livesale.co.il/product.asp?productid=3458","http://www.livesale.co.il/uploadimages/658918.JPG","UT42MX700A"
91,734540,1,3478,"http://www.livesale.co.il/product.asp?productid=3478","http://www.livesale.co.il/uploadimages/656430.JPG","שלוש שנים"
92,734486,1,3515,"http://www.livesale.co.il/product.asp?productid=3515","http://www.livesale.co.il/uploadimages/539365.GIF","שלוש שנים"
93,743280,1,3520,"http://www.livesale.co.il/product.asp?productid=3520","http://www.livesale.co.il/uploadimages/488538.JPG","שלוש שנים"
94,735414,1,3523,"http://www.livesale.co.il/product.asp?productid=3523","http://www.livesale.co.il/uploadimages/280332.JPG","שלוש שנים"
95,736222,1,3524,"http://www.livesale.co.il/product.asp?productid=3524","http://www.livesale.co.il/uploadimages/623182.JPG","שלוש שנים"
96,739756,1,3527,"http://www.livesale.co.il/product.asp?productid=3527","http://www.livesale.co.il/uploadimages/479276.GIF","שלוש שנים"
97,696114,1,3528,"http://www.livesale.co.il/product.asp?productid=3528","http://www.livesale.co.il/uploadimages/37626.JPG","שלוש שנים"
98,744465,1,3531,"http://www.livesale.co.il/product.asp?productid=3531","http://www.livesale.co.il/uploadimages/598142.JPG","שלוש שנים"
99,732935,1,3553,"http://www.livesale.co.il/product.asp?productid=3553","http://www.livesale.co.il/uploadimages/226636.JPG","שנתיים"
100,731289,1,3555,"http://www.livesale.co.il/product.asp?productid=3555","http://www.livesale.co.il/uploadimages/751874.JPG","שנתיים"
101,737187,1,3556,"http://www.livesale.co.il/product.asp?productid=3556","http://www.livesale.co.il/uploadimages/907438.JPG","שנתיים"
102,732936,1,3557,"http://www.livesale.co.il/product.asp?productid=3557","http://www.livesale.co.il/uploadimages/956311.JPG","שנתיים"
103,741309,1,3588,"http://www.livesale.co.il/product.asp?productid=3588","http://www.livesale.co.il/uploadimages/21772.JPG","6+1 שנים"
104,735951,1,3589,"http://www.livesale.co.il/product.asp?productid=3589","http://www.livesale.co.il/uploadimages/471326.JPG","1+3 שנים"
105,739802,1,3595,"http://www.livesale.co.il/product.asp?productid=3595","http://www.livesale.co.il/uploadimages/618375.JPG","3 שנים"
106,741768,1,3650,"http://www.livesale.co.il/product.asp?productid=3650","http://www.livesale.co.il/uploadimages/71408.GIF","5 שנים"
107,744524,1,3664,"http://www.livesale.co.il/product.asp?productid=3664","http://www.livesale.co.il/uploadimages/222120.JPG","שנה+שלוש"
108,739799,1,3666,"http://www.livesale.co.il/product.asp?productid=3666","http://www.livesale.co.il/uploadimages/600782.JPG","שנה+שלוש"
109,744525,1,3667,"http://www.livesale.co.il/product.asp?productid=3667","http://www.livesale.co.il/uploadimages/627271.JPG","שנתיים"
